family_id,title,description,category_level_1,category_level_2,product_type,sport,available_colors,available_sizes,available_materials,available_features,price_min,price_max,primary_product_id,thumbnail_image,tags,search_text,available_fits
F000299,Steens Mountains Half Zip,"Embrace outdoor comfort with the Columbia Steens Mountains Half Zip – a versatile and cozy layer for all your adventures. This half-zip fleece jacket is a signature offering from Columbia, renowned for its commitment to quality and outdoor expertise. Featuring the classic half-zip design, the Steens Mountains jacket al",,Men's,,Hiking,"[""Black""]","[""OS""]","[""Fleece""]",[],29.99,29.99,columbia-men-black-columbia-steens-mountains-half-zip-am1528-018,,"[""Men's"", ""Hiking"", ""Fleece""]","Steens Mountains Half Zip

Brand: Columbia Sportswear
Category: Men's
Sport: Hiking

Embrace outdoor comfort with the Columbia Steens Mountains Half Zip – a versatile and cozy layer for all your adventures. This half-zip fleece jacket is a signature offering from Columbia, renowned for its commitment to quality and outdoor expertise. Featuring the classic half-zip design, the Steens Mountains jacket al

Materials:
Fleece

Tags:
Men's
Hiking
Fleece",[]
F000300,Ridge Stretch Pant,"Now upgraded with stretch for next-level comfort, this new, modern take on a classic men’s outdoor pant sheds the rain with water-repellent technology, shields you from the sun with UPF 50, and stores everything you need in a bevvy of pockets.",Apparel,Men's,Sportswear,Hiking,"[""Black"", ""Grey"", ""Beige""]","[""OS""]",[],"[""Stretch"", ""Sun Protection"", ""Water-Repellent"", ""UPF 50"", ""Omni-Shield""]",37.99,47.99,9895738048791,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM1569-010_1.jpg?v=1743237653,"[""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Pants"", ""Pants and Shorts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Stretch"", ""Sun Protection"", ""Water-Repellent"", ""UPF 50"", ""Omni-Shield""]","Ridge Stretch Pant

Brand: Columbia Sportswear
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

Now upgraded with stretch for next-level comfort, this new, modern take on a classic men’s outdoor pant sheds the rain with water-repellent technology, shields you from the sun with UPF 50, and stores everything you need in a bevvy of pockets.

Features:
Stretch
Sun Protection
Water-Repellent
UPF 50
Omni-Shield

Tags:
Columbia
Hiking and Trekking
Hiking Trekking
Men
Pants
Pants and Shorts
Apparel
Men's
Sportswear
Hiking
Stretch
Sun Protection
Water-Repellent
UPF 50
Omni-Shield",[]
F000301,Titan Peak Pant,"When you're enjoying the great outdoors you'll want to be wearing these 4-way comfort-stretch flexible and highly versatile men's sporting pants. Rocky terrain and hiking trails are worthy opponents - or perhaps great friends - of these nylon, straight-leg pants. With advanced repellency and UPF 50 sun protection you'll be pleasantly surprised by the ease with which you can move around whilst navigating tricky turf.",Apparel,Men's,Sportswear,Hiking,"[""Grey"", ""Blue"", ""Black""]","[""OS""]","[""Nylon""]","[""Sun Protection"", ""Stretch"", ""UPF 50"", ""Omni-Shield""]",56.99,71.99,9895738638615,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM1587-053_1.jpg?v=1743237645,"[""Columbia"", ""Columbia Sale"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Pants"", ""Pants and Shorts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Nylon"", ""Sun Protection"", ""Stretch"", ""UPF 50"", ""Omni-Shield""]","Titan Peak Pant

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

When you're enjoying the great outdoors you'll want to be wearing these 4-way comfort-stretch flexible and highly versatile men's sporting pants. Rocky terrain and hiking trails are worthy opponents - or perhaps great friends - of these nylon, straight-leg pants. With advanced repellency and UPF 50 sun protection you'll be pleasantly surprised by the ease with which you can move around whilst navigating tricky turf.

Materials:
Nylon

Features:
Sun Protection
Stretch
UPF 50
Omni-Shield

Tags:
Columbia
Columbia Sale
Hiking and Trekking
Hiking Trekking
Men
Pants
Pants and Shorts
Apparel
Men's
Sportswear
Hiking
Nylon
Sun Protection
Stretch
UPF 50
Omni-Shield",[]
F000302,Pikewood Graphic Long Sleeve,"A sleek &amp; comfortable long-sleeve t-shirt crafted from 100% cotton. Ideal for daily wear in the city, at home or outdoors during crisp weather conditions.",Apparel,Men's,Sportswear,Hiking,"[""Grey"", ""Black""]","[""OS""]","[""Cotton""]",[],23.99,29.99,9895739064599,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM2271-039_1.jpg?v=1743237634,"[""Columbia"", ""Crew Neck T-Shirts"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Shirts and T-Shirts"", ""Sustainable Products"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Cotton""]","Pikewood Graphic Long Sleeve

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

A sleek &amp; comfortable long-sleeve t-shirt crafted from 100% cotton. Ideal for daily wear in the city, at home or outdoors during crisp weather conditions.

Materials:
Cotton

Tags:
Columbia
Crew Neck T-Shirts
Hiking and Trekking
Hiking Trekking
Men
Shirts and T-Shirts
Sustainable Products
Apparel
Men's
Sportswear
Hiking
Cotton",[]
F000303,Ridge Stretch Convertible Pant,"An outdoor classic reinvented, this supremely versatile men’s convertible pant featuring legs that zip off into shorts is now available with stretch for next-level comfort. Advanced water-repellent technology sheds the rain, UPF 50 shields you from the sun, and a bevvy of pockets store everything you need for the ultimate outdoor adventure.",Apparel,Men's,Sportswear,Hiking,"[""Grey""]","[""OS""]",[],"[""Stretch"", ""Convertible"", ""Sun Protection"", ""Water-Repellent"", ""UPF 50""]",53.99,53.99,9895738736919,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM1589-028_1.jpg?v=1743237643,"[""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Pants"", ""Pants and Shorts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Stretch"", ""Convertible"", ""Sun Protection"", ""Water-Repellent"", ""UPF 50""]","Ridge Stretch Convertible Pant

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

An outdoor classic reinvented, this supremely versatile men’s convertible pant featuring legs that zip off into shorts is now available with stretch for next-level comfort. Advanced water-repellent technology sheds the rain, UPF 50 shields you from the sun, and a bevvy of pockets store everything you need for the ultimate outdoor adventure.

Features:
Stretch
Convertible
Sun Protection
Water-Repellent
UPF 50

Tags:
Columbia
Hiking and Trekking
Hiking Trekking
Men
Pants
Pants and Shorts
Apparel
Men's
Sportswear
Hiking
Stretch
Convertible
Sun Protection
Water-Repellent
UPF 50",[]
F000304,Ridge Zero Short Sleeve Shirt,"Sweat?activated super cooling meets a timeless trail shirt, featuring a soft, wicking fabric in heathered earth tones for subdued outdoor style that can go anywhere.",Apparel,Men's,Sportswear,Hiking,"[""Blue"", ""Black"", ""Assorted"", ""Red""]","[""OS""]",[],"[""Cooling""]",29.99,29.99,silver-ridge-zero-short-sleeve-shirt-am1573-437,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM1573-962_1.jpg?v=1744129756,"[""Columbia"", ""Crew Neck T-Shirts"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Shirts and T-Shirts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Cooling""]","Ridge Zero Short Sleeve Shirt

Brand: Columbia Sportswear
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

Sweat?activated super cooling meets a timeless trail shirt, featuring a soft, wicking fabric in heathered earth tones for subdued outdoor style that can go anywhere.

Features:
Cooling

Tags:
Columbia
Crew Neck T-Shirts
Hiking and Trekking
Hiking Trekking
Men
Shirts and T-Shirts
Apparel
Men's
Sportswear
Hiking
Cooling",[]
F000305,Ridge Cargo Short,"SWEAT-WICKING, SUN-SHADING These multi-talented cargo shorts keep you comfortable with ultra-wicking fabric and built-in UPF 50. Great for anything from bouldering to rafting. THE MODERN CARGO SHORT A partial elastic waist and gusset detail give these shorts an easy fit and ultimate freedom of movement. Omni-Shade® UPF 50 sun protection Omni-Wick Classic fit Side-elastic waistband Gusset detail Hook and loop closure Zip-closed security pocket Hand pockets Mesh pocket bags Uses: Hiking Imported",Apparel,Men's,Sportswear,Hiking,"[""Blue"", ""Purple"", ""Green"", ""Brown"", ""Black"", ""Grey"", ""Silver"", ""Beige""]","[""OS""]","[""Mesh""]","[""Sun Protection"", ""UPF 50"", ""Omni-Shade"", ""Omni-Wick""]",33.99,41.99,9895740211479,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM4084-403_1.jpg?v=1743237620,"[""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Pants and Shorts"", ""Shorts and Capris"", ""Columbia Sale"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Mesh"", ""Sun Protection"", ""UPF 50"", ""Omni-Shade"", ""Omni-Wick""]","Ridge Cargo Short

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

SWEAT-WICKING, SUN-SHADING These multi-talented cargo shorts keep you comfortable with ultra-wicking fabric and built-in UPF 50. Great for anything from bouldering to rafting. THE MODERN CARGO SHORT A partial elastic waist and gusset detail give these shorts an easy fit and ultimate freedom of movement. Omni-Shade® UPF 50 sun protection Omni-Wick Classic fit Side-elastic waistband Gusset detail Hook and loop closure Zip-closed security pocket Hand pockets Mesh pocket bags Uses: Hiking Imported

Materials:
Mesh

Features:
Sun Protection
UPF 50
Omni-Shade
Omni-Wick

Tags:
Columbia
Hiking and Trekking
Hiking Trekking
Men
Pants and Shorts
Shorts and Capris
Columbia Sale
Apparel
Men's
Sportswear
Hiking
Mesh
Sun Protection
UPF 50
Omni-Shade
Omni-Wick","[""Classic Fit""]"
F000306,Backbowl II Lightweight Fleece Jacket,"This cozy fleece jacket designed for outdoor activities and layering. Made with soft, breathable fabric, it provides warmth without bulk, making it ideal for active days in cooler weather. The full-zip design offers easy on-and-off, while its lightweight construction ensures comfort and flexibility. Perfect for hiking, skiing, or casual wear, this fleece combines performance and style.",Apparel,Men's,Sportswear,Hiking,"[""Brown""]","[""OS""]","[""Fleece""]","[""Lightweight"", ""Breathable""]",56.99,56.99,9895739621655,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM3239-257_1.jpg?v=1743237629,"[""Columbia"", ""Columbia Sale"", ""Fleece"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Jackets and Vest"", ""Men"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Lightweight"", ""Breathable""]","Backbowl II Lightweight Fleece Jacket

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

This cozy fleece jacket designed for outdoor activities and layering. Made with soft, breathable fabric, it provides warmth without bulk, making it ideal for active days in cooler weather. The full-zip design offers easy on-and-off, while its lightweight construction ensures comfort and flexibility. Perfect for hiking, skiing, or casual wear, this fleece combines performance and style.

Materials:
Fleece

Features:
Lightweight
Breathable

Tags:
Columbia
Columbia Sale
Fleece
Hiking and Trekking
Hiking Trekking
Jackets and Vest
Men
Apparel
Men's
Sportswear
Hiking
Lightweight
Breathable",[]
F000307,Brighton Woods Graphic Long Sleeve,"Made of organic cotton, you can wear this long sleeve graphic shirt anywhere.",Apparel,Men's,Sportswear,Casual,"[""Red"", ""Green"", ""Blue"", ""Black""]","[""S"", ""M"", ""L"", ""XL"", ""OS""]","[""Cotton""]",[],23.99,29.99,9895739818263,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM3818-664_1.jpg?v=1743237625,"[""Casual Lifestyle"", ""Columbia"", ""Crew Neck T-Shirts"", ""Men"", ""Shirts and T-Shirts"", ""Columbia Sale"", ""Sustainable Products"", ""Apparel"", ""Men's"", ""Sportswear"", ""Casual"", ""Cotton""]","Brighton Woods Graphic Long Sleeve

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Casual

Made of organic cotton, you can wear this long sleeve graphic shirt anywhere.

Materials:
Cotton

Tags:
Casual Lifestyle
Columbia
Crew Neck T-Shirts
Men
Shirts and T-Shirts
Columbia Sale
Sustainable Products
Apparel
Men's
Sportswear
Casual
Cotton",[]
F000308,Omni-Shield Cove Beach Woven Shirt,"This relaxed, lightweight shirt designed for warm-weather outings. Made with breathable, soft fabric, it offers comfort and breathability for casual wear or outdoor activities. The classic woven design, combined with a versatile fit, makes it perfect for beach days, barbecues, or everyday summer adventures.",Apparel,Men's,Sportswear,,"[""Black""]","[""OS""]",[],"[""Omni-Shield"", ""Lightweight"", ""Breathable""]",65.99,65.99,9895740899607,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM5409-010_1.jpg?v=1743237614,"[""Columbia"", ""Men"", ""Shirts and T-Shirts"", ""Short Sleeve Shirts"", ""Water Sports"", ""Apparel"", ""Men's"", ""Sportswear"", ""Omni-Shield"", ""Lightweight"", ""Breathable""]","Omni-Shield Cove Beach Woven Shirt

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear

This relaxed, lightweight shirt designed for warm-weather outings. Made with breathable, soft fabric, it offers comfort and breathability for casual wear or outdoor activities. The classic woven design, combined with a versatile fit, makes it perfect for beach days, barbecues, or everyday summer adventures.

Features:
Omni-Shield
Lightweight
Breathable

Tags:
Columbia
Men
Shirts and T-Shirts
Short Sleeve Shirts
Water Sports
Apparel
Men's
Sportswear
Omni-Shield
Lightweight
Breathable",[]
F000309,Zero Rules Long Sleeve Shirt,"TAKE THE HEAT With stretch and UPF 30, this soft tech tee sports our cooling technology that reacts with your sweat to lower the fabric’s temperature and keep you cool. Omni-Freeze ZERO™ sweat-activated super cooling Omni-Wick technology actively breathes and pulls moisture away from your skin Omni-Shade™ UPF 30 sun protection Antimicrobial treatment protects this product from bacterial growth Uses: Fishing Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.",Apparel,Men's,Sportswear,Hiking,"[""Black"", ""Blue""]","[""OS""]",[],"[""Sun Protection"", ""Stretch"", ""Cooling"", ""Omni-Freeze"", ""Omni-Wick"", ""Omni-Shade""]",27.99,27.99,9895741096215,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6083-010_1.jpg?v=1743237609,"[""Columbia"", ""Crew Neck T-Shirts"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Shirts and T-Shirts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Sun Protection"", ""Stretch"", ""Cooling"", ""Omni-Freeze"", ""Omni-Wick"", ""Omni-Shade""]","Zero Rules Long Sleeve Shirt

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

TAKE THE HEAT With stretch and UPF 30, this soft tech tee sports our cooling technology that reacts with your sweat to lower the fabric’s temperature and keep you cool. Omni-Freeze ZERO™ sweat-activated super cooling Omni-Wick technology actively breathes and pulls moisture away from your skin Omni-Shade™ UPF 30 sun protection Antimicrobial treatment protects this product from bacterial growth Uses: Fishing Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.

Features:
Sun Protection
Stretch
Cooling
Omni-Freeze
Omni-Wick
Omni-Shade

Tags:
Columbia
Crew Neck T-Shirts
Hiking and Trekking
Hiking Trekking
Men
Shirts and T-Shirts
Apparel
Men's
Sportswear
Hiking
Sun Protection
Stretch
Cooling
Omni-Freeze
Omni-Wick
Omni-Shade",[]
